time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Plot,Plot,Plot,Plot,Trailing Stop,Buy,Sell,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,%K,%D
2024-10-15T10:32:00+05:30,25026.35,25027.55,25014.1,25024.75,25137.003118385644,25193.740470383014,25080.265766388275,25051.303059812355,25077.278110470168,25100.35840063727,25112.270922904423,25042.273893797235,0,0,403152,571100.85,30.284649537768033,37.77893339816945,NaN,NaN,NaN,NaN,NaN,NaN,-2.511808013142293,-13.901942979464366,-11.390134966322073,19.171917191720787,14.838120178866326
2024-10-15T10:33:00+05:30,25025,25041.65,25023.7,25040.45,25136.259792210378,25193.44963176013,25079.069952660626,25050.26943506832,25075.833870843886,25099.172095674156,25111.556286855623,25042.273893797235,0,0,528141,572663.7,41.25773793927405,37.5937039322551,NaN,NaN,NaN,NaN,NaN,NaN,-1.3517230128657562,-13.079788732404268,-11.728065719538511,47.43474347434888,28.805495446534735
2024-10-15T10:34:00+05:30,25040.15,25044.4,25033.7,25044.4,25135.672253811976,25193.1723561712,25078.172151452753,25049.71044125229,25074.60117002648,25098.08749972021,25110.888065095864,25021.150909919837,1,0,447813,559262.75,43.66041941064885,37.75909060959588,NaN,NaN,NaN,NaN,NaN,NaN,-0.1947423467691305,-11.971493652999925,-11.776751306230794,56.319702602232844,40.975454422767505
2024-10-15T10:35:00+05:30,25044.7,25048.45,25040.9,25047.8,25134.906702749475,25192.754813730004,25077.058591768946,25049.528494466358,25073.55014375093,25097.091707646545,25110.260323154613,25025.177763002925,0,0,624291,562435.55,45.71850685466009,38.25320727358765,NaN,NaN,NaN,NaN,NaN,NaN,0.8649858865675597,-10.695518948021345,-11.560504834588905,62.63940520445893,55.464617093680225
2024-10-15T10:36:00+05:30,25048.9,25061.35,25047.7,25060.9,25134.365797747545,25192.37709571367,25076.35449978142,25050.611494993373,25073.054059682265,25096.375040168394,25109.769175660538,25037.917935079626,0,0,510567,564942.35,52.863254148206316,39.07038450675883,NaN,NaN,NaN,NaN,NaN,NaN,2.425265335261912,-8.528923165511515,-10.954188500773427,86.98884758364383,68.6493184634452
2024-10-15T10:37:00+05:30,25061.1,25064.05,25056.8,25062.15,25133.707695366582,25191.87102100587,25075.544369727293,25051.7104002321,25072.626449498646,25095.6973166007,25109.29535301715,25039.820401611963,0,0,668600,558903.55,53.49230149689983,39.612941957519084,NaN,NaN,NaN,NaN,NaN,NaN,3.4557211749972563,-6.634537032026856,-10.090258207024112,89.31226765799315,79.64684014869864
2024-10-15T10:38:00+05:30,25063.5,25070.85,25061.75,25070.85,25133.274200387415,25191.490104517867,25075.058296256964,25053.533219257613,25072.556784812426,25095.2052905294,25108.91281219111,25048.838063026426,0,0,493618,557833.75,57.721315541500275,40.4904546032102,NaN,NaN,NaN,NaN,NaN,NaN,4.567640951017692,-4.3807070182519965,-8.948347969269689,100,92.10037174721232
2024-10-15T10:39:00+05:30,25071.6,25081.4,25069.65,25081.3,25132.82163087505,25191.01678080901,25074.62648094109,25056.177674566414,25072.899655996254,25094.92993824169,25108.638057840948,25059.173596639775,0,0,613241,564564.25,62.17092341932029,41.88696883058359,NaN,NaN,NaN,NaN,NaN,NaN,5.77360240608234,-1.731344961666764,-7.504947367749104,99.85141158989275,96.38789308262864
2024-10-15T10:40:00+05:30,25080.25,25081.75,25075.8,25079.3,25132.370121976477,25190.52861862681,25074.211625326145,25058.379800798182,25073.150649878753,25094.62043451413,25108.346136867407,25059.173596639775,0,0,639337,565831.95,60.850947499204075,43.45004170579989,NaN,NaN,NaN,NaN,NaN,NaN,6.1675997491569605,0.20455231869709678,-5.963047430459864,96.37841832963684,98.7432766398432
2024-10-15T10:41:00+05:30,25079.6,25080,25074.1,25079.1,25131.84417364045,25189.96740693808,25073.720940342817,25060.35315310312,25073.383957726644,25094.313099177216,25108.055130530418,25059.173596639775,0,0,741451,570407.65,60.712131713354026,45.07350325338331,NaN,NaN,NaN,NaN,NaN,NaN,6.13283431288904,1.7029954606514366,-4.429838852237603,96.08277900960621,97.43753630971194
